"","Months","Total_death"
"95200","Aug","527"
"95201","Aug","537"
"95202","Aug","570"
"95203","Aug","649"
"95204","Aug","584"
"95205","Aug","591"
"95206","Aug","633"
"95207","Aug","627"
"95208","Aug","643"
"95209","Aug","655"
"95210","Aug","751"
"95211","Aug","718"
"95212","Aug","713"
"95213","Aug","719"
"95214","Aug","710"
"95215","Aug","746"
"95216","Aug","773"
"95217","Aug","816"
"95218","Aug","758"
"95219","Aug","882"
"95220","Aug","784"
"95221","Aug","769"
"95222","Aug","817"
"95223","Aug","743"
"95224","Aug","870"
"95225","Aug","821"
"95226","Aug","755"
"95227","Aug","796"
"95228","Aug","737"
"95229","Aug","744"
"95230","Aug","766"
"95231","Sep","751"
"95232","Sep","765"
"95233","Sep","703"
"95234","Sep","683"
"95235","Sep","691"
"95236","Sep","652"
"95237","Sep","688"
"95238","Sep","691"
"95239","Sep","670"
"95240","Sep","611"
"95241","Sep","632"
"95242","Sep","617"
"95243","Sep","561"
"95244","Sep","595"
"95245","Sep","597"
"95246","Sep","563"
"95247","Sep","542"
"95248","Sep","545"
"95249","Sep","547"
"95250","Sep","494"
"95251","Sep","474"
"95252","Sep","539"
"95253","Sep","546"
"95254","Sep","470"
"95255","Sep","436"
"95256","Sep","457"
"95257","Sep","413"
"95258","Sep","424"
"95259","Sep","429"
"95260","Sep","437"
"95261","Oct","403"
"95262","Oct","371"
"95263","Oct","386"
"95264","Oct","350"
"95265","Oct","359"
"95266","Oct","387"
"95267","Oct","337"
"95268","Oct","305"
"95269","Oct","311"
"95270","Oct","340"
"95271","Oct","290"
"95272","Oct","287"
"95273","Oct","315"
"95274","Oct","291"
"95275","Oct","290"
"95276","Oct","264"
"95277","Oct","269"
"95278","Oct","270"
"95279","Oct","232"
"95280","Oct","232"
"95281","Oct","227"
"95282","Oct","236"
"95283","Oct","224"
"95284","Oct","212"
"95285","Oct","216"
"95286","Oct","196"
"95287","Oct","205"
"95288","Oct","184"
"95289","Oct","183"
"95290","Oct","188"
"95291","Oct","203"
"95292","Nov","174"
"95293","Nov","147"
"95294","Nov","193"
"95295","Nov","165"
"95296","Nov","183"
"95297","Nov","147"
"95298","Nov","150"
"95299","Nov","142"
"95300","Nov","144"
"95301","Nov","178"
"95302","Nov","137"
"95303","Nov","147"
"95304","Nov","150"
"95305","Nov","114"
"95306","Nov","146"
"95307","Nov","136"
"95308","Nov","149"
"95309","Nov","154"
"95310","Nov","129"
"95311","Nov","126"
"95312","Nov","125"
"95313","Nov","140"
"95314","Nov","135"
"95315","Nov","143"
"95316","Nov","133"
"95317","Nov","131"
"95318","Nov","117"
"95319","Nov","128"
"95320","Nov","130"
"95321","Nov","138"
"95322","Dec","122"
"95323","Dec","136"
"95324","Dec","160"
"95325","Dec","115"
"95326","Dec","139"
"95327","Dec","108"
"95328","Dec","127"
"95329","Dec","144"
"95330","Dec","131"
"95331","Dec","143"
"95332","Dec","136"
"95333","Dec","114"
"95334","Dec","129"
"95335","Dec","115"
"95336","Dec","126"
"95337","Dec","129"
"95338","Dec","124"
"95339","Dec","119"
"95340","Dec","106"
"95341","Dec","131"
"95342","Dec","113"
"95343","Dec","109"
"95344","Dec","116"
"95345","Dec","123"
"95346","Dec","97"
"95347","Dec","121"
"95348","Dec","111"
"95349","Dec","118"
"95350","Dec","118"
"95351","Dec","117"
"95352","Dec","103"
"95353","Jan","96"
"95354","Jan","107"
"95355","Jan","109"
"95356","Jan","107"
"95357","Jan","146"
"95358","Jan","135"
"95359","Jan","140"
"95360","Jan","138"
"95361","Jan","134"
"95362","Jan","142"
"95363","Jan","172"
"95364","Jan","183"
"95365","Jan","185"
"95366","Jan","229"
"95367","Jan","229"
"95368","Jan","245"
"95369","Jan","247"
"95370","Jan","281"
"95371","Jan","324"
"95372","Jan","377"
"95373","Jan","368"
"95374","Jan","388"
"95375","Jan","410"
"95376","Jan","457"
"95377","Jan","433"
"95378","Jan","503"
"95379","Jan","561"
"95380","Jan","529"
"95381","Jan","562"
"95382","Jan","558"
"95383","Jan","548"
"95384","Feb","562"
"95385","Feb","548"
"95386","Feb","606"
"95387","Feb","583"
"95388","Feb","551"
"95389","Feb","503"
"95390","Feb","504"
"95391","Feb","499"
"95392","Feb","488"
"95393","Feb","494"
"95394","Feb","497"
"95395","Feb","421"
"95396","Feb","405"
"95397","Feb","398"
"95398","Feb","391"
"95399","Feb","391"
"95400","Feb","348"
"95401","Feb","323"
"95402","Feb","295"
"95403","Feb","239"
"95404","Feb","257"
"95405","Feb","244"
"95406","Feb","262"
"95407","Feb","249"
"95408","Feb","208"
"95409","Feb","198"
"95410","Feb","153"
"95411","Feb","164"
"95412","Mar","156"
"95413","Mar","157"
"95414","Mar","113"
"95415","Mar","132"
"95416","Mar","101"
"95417","Mar","107"
"95418","Mar","68"
"95419","Mar","96"
"95420","Mar","86"
"95421","Mar","72"
"95422","Mar","70"
"95423","Mar","75"
"95424","Mar","65"
"95425","Mar","65"
"95426","Mar","58"
"95427","Mar","46"
"95428","Mar","53"
"95429","Mar","41"
"95430","Mar","40"
"95431","Mar","46"
"95432","Mar","36"
"95433","Mar","35"
"95434","Mar","26"
"95435","Mar","33"
"95436","Mar","26"
"95437","Mar","25"
"95438","Mar","28"
"95439","Mar","22"
"95440","Mar","29"
"95441","Mar","20"
"95442","Mar","21"
"95443","Apr","23"
"95444","Apr","17"
"95445","Apr","21"
"95446","Apr","15"
"95447","Apr","13"
"95448","Apr","23"
"95449","Apr","17"
"95450","Apr","16"
"95451","Apr","13"
"95452","Apr","20"
"95453","Apr","6"
"95454","Apr","10"
"95455","Apr","7"
"95456","Apr","12"
"95457","Apr","12"
"95458","Apr","15"
"95459","Apr","9"
"95460","Apr","16"
"95461","Apr","11"
"95462","Apr","7"
"95463","Apr","8"
"95464","Apr","8"
"95465","Apr","12"
"95466","Apr","8"
"95467","Apr","8"
"95468","Apr","4"
"95469","Apr","3"
"95470","Apr","9"
"95471","Apr","6"
"95472","Apr","3"
"95473","May","8"
"95474","May","9"
"95475","May","7"
"95476","May","8"
"95477","May","6"
"95478","May","2"
"95479","May","4"
"95480","May","6"
"95481","May","7"
"95482","May","6"
"95483","May","4"
"95484","May","9"
"95485","May","5"
"95486","May","1"
"95487","May","2"
"95488","May","7"
"95489","May","7"
"95490","May","6"
"95491","May","6"
"95492","May","2"
"95493","May","5"
"95494","May","7"
"95495","May","4"
"95496","May","7"
"95497","May","6"
"95498","May","4"
"95499","May","9"
"95500","May","3"
"95501","May","5"
"95502","May","4"
"95503","May","3"
"95504","Jun","6"
"95505","Jun","7"
"95506","Jun","3"
"95507","Jun","4"
"95508","Jun","8"
"95509","Jun","5"
"95510","Jun","5"
"95511","Jun","5"
"95512","Jun","5"
"95513","Jun","4"
"95514","Jun","7"
"95515","Jun","6"
"95516","Jun","7"
"95517","Jun","15"
"95518","Jun","11"
"95519","Jun","14"
"95520","Jun","5"
"95521","Jun","11"
"95522","Jun","13"
"95523","Jun","14"
"95524","Jun","14"
"95525","Jun","14"
"95526","Jun","17"
"95527","Jun","22"
"95528","Jun","18"
"95529","Jun","19"
"95530","Jun","18"
"95531","Jun","30"
"95532","Jun","27"
"95533","Jun","22"
"95534","Jul","35"
"95535","Jul","26"
"95536","Jul","28"
"95537","Jul","40"
"95538","Jul","33"
"95539","Jul","51"
"95540","Jul","41"
"95541","Jul","49"
"95542","Jul","54"
"95543","Jul","47"
"95544","Jul","60"
"95545","Jul","75"
"95546","Jul","82"
"95547","Jul","73"
"95548","Jul","100"
"95549","Jul","92"
"95550","Jul","77"
"95551","Jul","85"
"95552","Jul","82"
"95553","Jul","92"
"95554","Jul","76"
"95555","Jul","103"
"95556","Jul","87"
"95557","Jul","82"
"95558","Jul","78"
"95559","Jul","79"
"95560","Jul","98"
"95561","Jul","100"
"95562","Jul","96"
"95563","Jul","87"
"95564","Jul","100"
"95565","Aug","86"
"95566","Aug","83"
"95567","Aug","83"
"95568","Aug","94"
"95569","Aug","84"
"95570","Aug","82"
"95571","Aug","84"
"95572","Aug","71"
"95573","Aug","48"
"95574","Aug","69"
"95575","Aug","59"
"95576","Aug","64"
"95577","Aug","53"
"95578","Aug","59"
"95579","Aug","40"
"95580","Aug","46"
"95581","Aug","41"
"95582","Aug","58"
"95583","Aug","44"
"95584","Aug","34"
"95585","Aug","29"
"95586","Aug","39"
"95587","Aug","31"
"95588","Aug","32"
"95589","Aug","44"
"95590","Aug","37"
"95591","Aug","27"
"95592","Aug","21"
"95593","Aug","34"
"95594","Aug","24"
"95595","Aug","23"
"95596","Sep","24"
"95597","Sep","18"
"95598","Sep","25"
"95599","Sep","23"
"95600","Sep","17"
"95601","Sep","15"
"95602","Sep","15"
"95603","Sep","14"
"95604","Sep","14"
"95605","Sep","17"
"95606","Sep","13"
"95607","Sep","20"
"95608","Sep","12"
"95609","Sep","11"
"95610","Sep","19"
"95611","Sep","6"
"95612","Sep","10"
"95613","Sep","8"
"95614","Sep","9"
"95615","Sep","5"
"95616","Sep","5"
"95617","Sep","12"
"95618","Sep","7"
"95619","Sep","16"
"95620","Sep","1"
"95621","Sep","10"
"95622","Sep","8"
"95623","Sep","12"
"95624","Sep","13"
"95625","Sep","6"
"95626","Oct","3"
"95627","Oct","3"
"95628","Oct","8"
"95629","Oct","9"
"95630","Oct","7"
"95631","Oct","12"
"95632","Oct","10"
"95633","Oct","5"
"95634","Oct","2"
"95635","Oct","3"
"95636","Oct","2"
"95637","Oct","4"
"95638","Oct","2"
"95639","Oct","3"
"95640","Oct","4"
"95641","Oct","4"
"95642","Oct","2"
"95643","Oct","4"
"95644","Oct","7"
"95645","Oct","2"
"95646","Oct","4"
"95647","Oct","2"
"95648","Oct","4"
"95649","Oct","1"
"95650","Oct","6"
"95651","Oct","7"
"95652","Oct","3"
"95653","Oct","3"
"95654","Oct","3"
"95655","Oct","2"
"95656","Oct","1"
"95657","Nov","6"
"95658","Nov","3"
"95659","Nov","6"
"95660","Nov","0"
"95661","Nov","5"
"95662","Nov","3"
"95663","Nov","1"
"95664","Nov","1"
"95665","Nov","2"
"95666","Nov","5"
"95667","Nov","2"
"95668","Nov","4"
"95669","Nov","4"
"95670","Nov","7"
"95671","Nov","3"
"95672","Nov","3"
"95673","Nov","7"
"95674","Nov","2"
"95675","Nov","5"
"95676","Nov","6"
"95677","Nov","2"
"95678","Nov","1"
"95679","Nov","0"
"95680","Nov","7"
"95681","Nov","6"
"95682","Nov","4"
"95683","Nov","2"
"95684","Nov","7"
"95685","Nov","5"
"95686","Nov","14"
"95687","Dec","9"
"95688","Dec","15"
"95689","Dec","5"
"95690","Dec","6"
"95691","Dec","6"
"95692","Dec","9"
"95693","Dec","11"
"95694","Dec","16"
"95695","Dec","7"
"95696","Dec","10"
"95697","Dec","10"
"95698","Dec","15"
"95699","Dec","7"
"95700","Dec","16"
"95701","Dec","22"
"95702","Dec","13"
"95703","Dec","21"
"95704","Dec","23"
"95705","Dec","21"
"95706","Dec","21"
"95707","Dec","22"
"95708","Dec","24"
"95709","Dec","19"
"95710","Dec","28"
"95711","Dec","24"
"95712","Dec","21"
"95713","Dec","30"
"95714","Dec","30"
"95715","Dec","39"
"95716","Dec","25"
"95717","Dec","32"
"95718","Jan","29"
"95719","Jan","32"
"95720","Jan","38"
"95721","Jan","33"
"95722","Jan","46"
"95723","Jan","40"
"95724","Jan","49"
"95725","Jan","42"
"95726","Jan","49"
"95727","Jan","40"
"95728","Jan","47"
"95729","Jan","41"
"95730","Jan","34"
"95731","Jan","54"
"95732","Jan","36"
"95733","Jan","30"
"95734","Jan","34"
"95735","Jan","43"
"95736","Jan","51"
"95737","Jan","35"
"95738","Jan","26"
"95739","Jan","42"
"95740","Jan","32"
"95741","Jan","41"
"95742","Jan","43"
"95743","Jan","48"
"95744","Jan","29"
"95745","Jan","24"
"95746","Jan","34"
"95747","Jan","26"
"95748","Jan","32"
"95749","Feb","37"
"95750","Feb","28"
"95751","Feb","22"
"95752","Feb","22"
"95753","Feb","27"
"95754","Feb","25"
"95755","Feb","15"
"95756","Feb","24"
"95757","Feb","27"
"95758","Feb","19"
"95759","Feb","18"
"95760","Feb","20"
"95761","Feb","16"
"95762","Feb","33"
"95763","Feb","24"
"95764","Feb","24"
"95765","Feb","22"
"95766","Feb","24"
"95767","Feb","27"
"95768","Feb","21"
"95769","Feb","22"
"95770","Feb","20"
"95771","Feb","17"
"95772","Feb","15"
"95773","Feb","11"
"95774","Feb","11"
"95775","Feb","9"
"95776","Feb","12"
"95777","Mar","22"
"95778","Mar","14"
"95779","Mar","16"
"95780","Mar","13"
"95781","Mar","12"
"95782","Mar","14"
"95783","Mar","10"
"95784","Mar","15"
"95785","Mar","23"
"95786","Mar","15"
"95787","Mar","20"
"95788","Mar","10"
"95789","Mar","12"
"95790","Mar","9"
"95791","Mar","11"
"95792","Mar","10"
"95793","Mar","7"
"95794","Mar","14"
"95795","Mar","11"
"95796","Mar","22"
"95797","Mar","13"
"95798","Mar","10"
"95799","Mar","19"
"95800","Mar","14"
"95801","Mar","13"
"95802","Mar","20"
"95803","Mar","13"
"95804","Mar","19"
"95805","Mar","14"
"95806","Mar","20"
"95807","Mar","9"
"95808","Apr","10"
"95809","Apr","11"
"95810","Apr","84"
"95811","Apr","69"
"95812","Apr","73"
"95813","Apr","72"
"95814","May","54"
"95815","May","38"
"95816","May","44"
"95817","May","49"
"95818","Jun","36"
"95819","Jun","37"
"95820","Jun","24"
"95821","Jun","20"
"95822","Jul","0"
"95823","Jul","30"
"95824","Aug","33"
"95825","Aug","38"
"95826","Aug","49"
"95827","Aug","37"
"95828","Sep","50"
"95829","Sep","32"
"95830","Sep","36"
"95831","Sep","40"
"95832","Oct","23"
"95833","Oct","17"
"95834","Oct","6"
"95835","Apr","0"
"95836","Apr","0"
"95837","May","0"
"95838","May","0"
"95839","Jun","0"
"95840","Jul","0"
"95841","Jul","0"
"95842","Jul","1"
"95843","Jul","0"
"95844","Jul","0"
"95845","Jul","0"
"95846","Jul","0"
"95847","Aug","0"
"95848","Aug","1"
"95849","Aug","5"
"95850","Aug","0"
"95851","Aug","0"
"95852","Aug","2"
"95853","Aug","1"
"95854","Aug","0"
"95855","Aug","0"
"95856","Aug","0"
"95857","Aug","0"
"95858","Aug","0"
"95859","Aug","0"
"95860","Sep","1"
"95861","Sep","0"
"95862","Sep","0"
"95863","Sep","0"
"95864","Sep","1"
"95865","Sep","0"
"95866","Sep","0"
"95867","Sep","0"
"95868","Sep","1"
"95869","Sep","0"
"95870","Sep","0"
"95871","Sep","0"
"95872","Sep","0"
"95873","Sep","0"
"95874","Sep","0"
"95875","Sep","0"
"95876","Sep","0"
"95877","Sep","0"
"95878","Sep","2"
"95879","Sep","0"
"95880","Oct","0"
"95881","Oct","0"
"95882","Oct","0"
"95883","Oct","3"
"95884","Oct","0"
"95885","Oct","2"
"95886","Oct","0"
"95887","Oct","0"
"95888","Oct","0"
"95889","Nov","0"
"95890","Nov","0"
"95891","Nov","0"
"95892","Dec","0"
"95893","Dec","0"
"95894","Dec","0"
"95895","Dec","0"
"95896","Jan","0"
"95897","Jan","0"
"95898","Jan","0"
"95899","Feb","0"
"95900","Feb","0"
"95901","Feb","0"
"95902","Mar","0"
"95903","Mar","0"
"95904","Mar","0"
"95905","Apr","0"
"95906","Apr","1"
"95907","Apr","0"
"95908","May","0"
"95909","May","0"
"95910","May","0"
"95911","Jun","0"
"95912","Jul","0"
"95913","Jul","0"
"95914","Jul","0"
"95915","Jul","0"
"95916","Aug","0"
"95917","Aug","0"
"95918","Sep","0"
"95919","Sep","0"
"95920","Mar","0"
"95921","Mar","0"
"95922","Mar","0"
"95923","Mar","0"
"95924","Mar","0"
"95925","Mar","0"
"95926","Mar","0"
"95927","Mar","0"
"95928","Mar","1"
"95929","Mar","0"
"95930","Mar","0"
"95931","Mar","0"
"95932","Mar","1"
"95933","Mar","0"
"95934","Mar","0"
"95935","Mar","1"
"95936","Apr","2"
"95937","Apr","3"
"95938","Apr","3"
"95939","Apr","3"
"95940","Apr","4"
"95941","Apr","3"
"95942","Apr","6"
"95943","Apr","1"
"95944","Apr","0"
"95945","Apr","1"
"95946","Apr","3"
"95947","Apr","3"
"95948","Apr","5"
"95949","Apr","5"
"95950","Apr","8"
"95951","Apr","2"
"95952","Apr","4"
"95953","Apr","7"
"95954","Apr","3"
"95955","Apr","3"
"95956","Apr","3"
"95957","Apr","4"
"95958","Apr","7"
"95959","Apr","7"
"95960","Apr","2"
"95961","Apr","7"
"95962","Apr","6"
"95963","Apr","7"
"95964","May","3"
"95965","May","3"
"95966","May","2"
"95967","May","4"
"95968","May","5"
"95969","May","7"
"95970","May","3"
"95971","May","2"
"95972","May","14"
"95973","May","6"
"95974","May","6"
"95975","May","8"
"95976","May","3"
"95977","May","8"
"95978","May","6"
"95979","May","8"
"95980","May","5"
"95981","May","2"
"95982","May","8"
"95983","May","5"
"95984","May","8"
"95985","May","1"
"95986","May","5"
"95987","May","12"
"95988","May","6"
"95989","May","9"
"95990","May","8"
"95991","May","3"
"95992","May","6"
"95993","May","7"
"95994","May","7"
"95995","Jun","1"
"95996","Jun","12"
"95997","Jun","2"
"95998","Jun","5"
"95999","Jun","1"
"96000","Jun","8"
"96001","Jun","12"
"96002","Jun","11"
"96003","Jun","13"
"96004","Jun","8"
"96005","Jun","4"
"96006","Jun","4"
"96007","Jun","20"
"96008","Jun","4"
"96009","Jun","7"
"96010","Jun","11"
"96011","Jun","10"
"96012","Jun","6"
"96013","Jun","16"
"96014","Jun","9"
"96015","Jun","6"
"96016","Jun","11"
"96017","Jun","9"
"96018","Jun","8"
"96019","Jun","10"
"96020","Jun","0"
"96021","Jun","13"
"96022","Jun","11"
"96023","Jun","7"
"96024","Jun","10"
"96025","Jul","6"
"96026","Jul","2"
"96027","Jul","14"
"96028","Jul","13"
"96029","Jul","6"
"96030","Jul","6"
"96031","Jul","10"
"96032","Jul","6"
"96033","Jul","10"
"96034","Jul","13"
"96035","Jul","8"
"96036","Jul","5"
"96037","Jul","2"
"96038","Jul","10"
"96039","Jul","6"
"96040","Jul","4"
"96041","Jul","4"
"96042","Jul","9"
"96043","Jul","5"
"96044","Jul","8"
"96045","Jul","9"
"96046","Jul","11"
"96047","Jul","5"
"96048","Jul","8"
"96049","Jul","5"
"96050","Jul","7"
"96051","Jul","7"
"96052","Jul","11"
"96053","Jul","6"
"96054","Jul","5"
"96055","Jul","10"
"96056","Aug","7"
"96057","Aug","11"
"96058","Aug","3"
"96059","Aug","8"
"96060","Aug","10"
"96061","Aug","13"
"96062","Aug","5"
"96063","Aug","7"
"96064","Aug","6"
"96065","Aug","4"
"96066","Aug","5"
"96067","Aug","7"
"96068","Aug","6"
"96069","Aug","15"
"96070","Aug","6"
"96071","Aug","11"
"96072","Aug","1"
"96073","Aug","12"
"96074","Aug","0"
"96075","Aug","6"
"96076","Aug","7"
"96077","Aug","8"
"96078","Aug","6"
"96079","Aug","5"
"96080","Aug","5"
"96081","Aug","15"
"96082","Aug","7"
"96083","Aug","10"
"96084","Aug","4"
"96085","Aug","9"
"96086","Aug","2"
"96087","Sep","3"
"96088","Sep","13"
"96089","Sep","16"
"96090","Sep","12"
"96091","Sep","11"
"96092","Sep","16"
"96093","Sep","0"
"96094","Sep","11"
"96095","Sep","13"
"96096","Sep","9"
"96097","Sep","10"
"96098","Sep","8"
"96099","Sep","4"
"96100","Sep","5"
"96101","Sep","7"
"96102","Sep","14"
"96103","Sep","15"
"96104","Sep","11"
"96105","Sep","16"
"96106","Sep","15"
"96107","Sep","2"
"96108","Sep","8"
"96109","Sep","19"
"96110","Sep","14"
"96111","Sep","8"
"96112","Sep","12"
"96113","Sep","15"
"96114","Sep","8"
"96115","Sep","14"
"96116","Sep","13"
"96117","Oct","10"
"96118","Oct","16"
"96119","Oct","8"
"96120","Oct","9"
"96121","Oct","13"
"96122","Oct","9"
"96123","Oct","14"
"96124","Oct","17"
"96125","Oct","18"
"96126","Oct","18"
"96127","Oct","16"
"96128","Oct","3"
"96129","Oct","17"
"96130","Oct","17"
"96131","Oct","19"
"96132","Oct","16"
"96133","Oct","19"
"96134","Oct","20"
"96135","Oct","15"
"96136","Oct","17"
"96137","Oct","16"
"96138","Oct","13"
"96139","Oct","11"
"96140","Oct","14"
"96141","Oct","14"
"96142","Oct","16"
"96143","Oct","15"
"96144","Oct","10"
"96145","Oct","19"
"96146","Oct","18"
"96147","Oct","36"
"96148","Nov","19"
"96149","Nov","15"
"96150","Nov","18"
"96151","Nov","20"
"96152","Nov","13"
"96153","Nov","15"
"96154","Nov","16"
"96155","Nov","9"
"96156","Nov","2"
"96157","Nov","19"
"96158","Nov","18"
"96159","Nov","20"
"96160","Nov","19"
"96161","Nov","18"
"96162","Nov","19"
"96163","Nov","13"
"96164","Nov","16"
"96165","Nov","19"
"96166","Nov","18"
"96167","Nov","19"
"96168","Nov","20"
"96169","Nov","19"
"96170","Nov","19"
"96171","Nov","20"
"96172","Nov","19"
"96173","Nov","21"
"96174","Nov","20"
"96175","Nov","21"
"96176","Nov","19"
"96177","Nov","72"
"96178","Dec","14"
"96179","Dec","19"
"96180","Dec","20"
"96181","Dec","20"
