"","Years","Total_death"
"80117",2023,0
"80118",2023,0
"80119",2023,0
"80120",2023,0
"80121",2023,0
"80122",2023,0
"80123",2023,0
"80124",2023,0
"80125",2023,0
"80126",2023,0
"80127",2023,0
"80128",2023,1
"80129",2023,0
"80130",2023,0
"80131",2023,0
"80132",2023,0
"80133",2023,0
"80134",2023,0
"80135",2023,0
"80136",2023,0
"80137",2023,0
"80138",2023,0
"80139",2023,0
"80140",2023,0
"80141",2023,0
"80142",2023,0
"80143",2023,0
"80144",2023,0
"80145",2023,0
"80146",2023,0
"80147",2023,0
"80148",2023,0
"80149",2023,0
"80150",2023,0
"80151",2023,0
"80152",2023,0
"80153",2023,0
"80154",2023,1
"80155",2023,1
"80156",2023,0
"80157",2023,0
"80158",2023,0
"80159",2023,0
"80160",2023,0
"80161",2023,0
"80162",2023,0
"80163",2023,0
"80164",2023,0
"80165",2023,0
"80166",2023,0
"80167",2023,0
"80168",2023,0
"80169",2023,0
"80170",2023,0
"80171",2023,1
"80172",2023,0
"80173",2023,0
"80174",2023,1
"80175",2023,0
"80176",2023,0
"80177",2023,0
"80178",2023,1
"80179",2020,0
"80180",2020,0
"80181",2020,0
"80182",2020,0
"80183",2020,0
"80184",2020,0
"80185",2020,0
"80186",2020,0
"80187",2020,0
"80188",2020,0
"80189",2020,0
"80190",2020,0
"80191",2020,0
"80192",2020,0
"80193",2020,0
"80194",2020,0
"80195",2020,0
"80196",2020,0
"80197",2020,0
"80198",2020,0
"80199",2020,0
"80200",2020,0
"80201",2020,0
"80202",2020,0
"80203",2020,0
"80204",2020,0
"80205",2020,0
"80206",2020,0
"80207",2020,0
"80208",2020,0
"80209",2020,0
"80210",2020,0
"80211",2020,0
"80212",2020,0
"80213",2020,0
"80214",2020,0
"80215",2020,1
"80216",2020,0
"80217",2020,0
"80218",2020,0
"80219",2020,0
"80220",2020,0
"80221",2020,0
"80222",2020,0
"80223",2020,1
"80224",2020,1
"80225",2020,0
"80226",2020,0
"80227",2020,2
"80228",2020,1
"80229",2020,1
"80230",2020,2
"80231",2020,2
"80232",2020,2
"80233",2020,1
"80234",2020,1
"80235",2020,4
"80236",2020,1
"80237",2020,2
"80238",2020,1
"80239",2020,1
"80240",2020,2
"80241",2020,4
"80242",2020,3
"80243",2020,5
"80244",2020,2
"80245",2020,0
"80246",2020,2
"80247",2020,2
"80248",2020,3
"80249",2020,2
"80250",2020,9
"80251",2020,7
"80252",2020,10
"80253",2020,7
"80254",2020,6
"80255",2020,8
"80256",2020,11
"80257",2020,5
"80258",2020,6
"80259",2020,3
"80260",2020,3
"80261",2020,5
"80262",2020,9
"80263",2020,10
"80264",2020,8
"80265",2020,9
"80266",2020,7
"80267",2020,3
"80268",2020,10
"80269",2020,9
"80270",2020,11
"80271",2020,7
"80272",2020,8
"80273",2020,6
"80274",2020,4
"80275",2020,6
"80276",2020,8
"80277",2020,10
"80278",2020,10
"80279",2020,5
"80280",2020,4
"80281",2020,2
"80282",2020,4
"80283",2020,6
"80284",2020,4
"80285",2020,7
"80286",2020,2
"80287",2020,5
"80288",2020,3
"80289",2020,2
"80290",2020,5
"80291",2020,6
"80292",2020,7
"80293",2020,4
"80294",2020,4
"80295",2020,3
"80296",2020,2
"80297",2020,2
"80298",2020,3
"80299",2020,4
"80300",2020,2
"80301",2020,4
"80302",2020,4
"80303",2020,1
"80304",2020,1
"80305",2020,5
"80306",2020,3
"80307",2020,5
"80308",2020,4
"80309",2020,2
"80310",2020,3
"80311",2020,1
"80312",2020,3
"80313",2020,4
"80314",2020,3
"80315",2020,3
"80316",2020,3
"80317",2020,3
"80318",2020,2
"80319",2020,3
"80320",2020,1
"80321",2020,0
"80322",2020,4
"80323",2020,5
"80324",2020,4
"80325",2020,4
"80326",2020,4
"80327",2020,4
"80328",2020,5
"80329",2020,4
"80330",2020,2
"80331",2020,1
"80332",2020,2
"80333",2020,6
"80334",2020,4
"80335",2020,4
"80336",2020,4
"80337",2020,3
"80338",2020,1
"80339",2020,2
"80340",2020,3
"80341",2020,4
"80342",2020,4
"80343",2020,4
"80344",2020,3
"80345",2020,0
"80346",2020,5
"80347",2020,4
"80348",2020,3
"80349",2020,1
"80350",2020,3
"80351",2020,2
"80352",2020,2
"80353",2020,2
"80354",2020,2
"80355",2020,2
"80356",2020,3
"80357",2020,1
"80358",2020,2
"80359",2020,1
"80360",2020,3
"80361",2020,3
"80362",2020,2
"80363",2020,1
"80364",2020,3
"80365",2020,1
"80366",2020,1
"80367",2020,1
"80368",2020,3
"80369",2020,4
"80370",2020,2
"80371",2020,2
"80372",2020,4
"80373",2020,4
"80374",2020,1
"80375",2020,1
"80376",2020,2
"80377",2020,3
"80378",2020,5
"80379",2020,3
"80380",2020,4
"80381",2020,5
"80382",2020,1
"80383",2020,3
"80384",2020,1
"80385",2020,3
"80386",2020,2
"80387",2020,2
"80388",2020,3
"80389",2020,2
"80390",2020,4
"80391",2020,4
"80392",2020,2
"80393",2020,3
"80394",2020,2
"80395",2020,3
"80396",2020,5
"80397",2020,4
"80398",2020,4
"80399",2020,4
"80400",2020,7
"80401",2020,3
"80402",2020,7
"80403",2020,6
"80404",2020,3
"80405",2020,6
"80406",2020,8
"80407",2020,4
"80408",2020,8
"80409",2020,6
"80410",2020,4
"80411",2020,7
"80412",2020,9
"80413",2020,4
"80414",2020,7
"80415",2020,9
"80416",2020,10
"80417",2020,4
"80418",2020,2
"80419",2020,3
"80420",2020,7
"80421",2020,7
"80422",2020,4
"80423",2020,6
"80424",2020,6
"80425",2020,3
"80426",2020,4
"80427",2020,3
"80428",2020,5
"80429",2020,5
"80430",2020,5
"80431",2020,4
"80432",2020,3
"80433",2020,5
"80434",2020,5
"80435",2020,5
"80436",2020,4
"80437",2020,3
"80438",2020,2
"80439",2020,3
"80440",2020,4
"80441",2020,6
"80442",2020,9
"80443",2020,2
"80444",2020,2
"80445",2020,2
"80446",2020,3
"80447",2020,2
"80448",2020,2
"80449",2020,1
"80450",2020,1
"80451",2020,2
"80452",2020,1
"80453",2020,3
"80454",2020,2
"80455",2020,1
"80456",2020,1
"80457",2020,2
"80458",2020,2
"80459",2020,3
"80460",2020,2
"80461",2020,6
"80462",2020,3
"80463",2020,5
"80464",2020,5
"80465",2020,0
"80466",2020,1
"80467",2020,0
"80468",2020,1
"80469",2020,1
"80470",2020,0
"80471",2020,0
"80472",2020,3
"80473",2020,2
"80474",2020,3
"80475",2020,1
"80476",2020,1
"80477",2020,1
"80478",2020,2
"80479",2020,0
"80480",2020,3
"80481",2020,2
"80482",2020,1
"80483",2020,0
"80484",2020,1
"80485",2021,1
"80486",2021,2
"80487",2021,1
"80488",2021,0
"80489",2021,1
"80490",2021,0
"80491",2021,0
"80492",2021,0
"80493",2021,2
"80494",2021,2
"80495",2021,1
"80496",2021,2
"80497",2021,1
"80498",2021,0
"80499",2021,0
"80500",2021,1
"80501",2021,0
"80502",2021,0
"80503",2021,1
"80504",2021,2
"80505",2021,1
"80506",2021,0
"80507",2021,1
"80508",2021,0
"80509",2021,0
"80510",2021,2
"80511",2021,3
"80512",2021,0
"80513",2021,1
"80514",2021,0
"80515",2021,1
"80516",2021,0
"80517",2021,0
"80518",2021,1
"80519",2021,1
"80520",2021,1
"80521",2021,2
"80522",2021,0
"80523",2021,2
"80524",2021,3
"80525",2021,6
"80526",2021,5
"80527",2021,5
"80528",2021,7
"80529",2021,6
"80530",2021,5
"80531",2021,6
"80532",2021,5
"80533",2021,5
"80534",2021,8
"80535",2021,7
"80536",2021,5
"80537",2021,5
"80538",2021,5
"80539",2021,8
"80540",2021,5
"80541",2021,5
"80542",2021,5
"80543",2021,6
"80544",2021,5
"80545",2021,2
"80546",2021,7
"80547",2021,5
"80548",2021,8
"80549",2021,8
"80550",2021,7
"80551",2021,7
"80552",2021,6
"80553",2021,8
"80554",2021,3
"80555",2021,4
"80556",2021,8
"80557",2021,9
"80558",2021,7
"80559",2021,7
"80560",2021,7
"80561",2021,8
"80562",2021,8
"80563",2021,8
"80564",2021,5
"80565",2021,11
"80566",2021,7
"80567",2021,13
"80568",2021,10
"80569",2021,2
"80570",2021,12
"80571",2021,9
"80572",2021,7
"80573",2021,12
"80574",2021,10
"80575",2021,5
"80576",2021,6
"80577",2021,8
"80578",2021,12
"80579",2021,14
"80580",2021,12
"80581",2021,8
"80582",2021,6
"80583",2021,4
"80584",2021,10
"80585",2021,10
"80586",2021,4
"80587",2021,5
"80588",2021,7
"80589",2021,4
"80590",2021,5
"80591",2021,8
"80592",2021,4
"80593",2021,8
"80594",2021,8
"80595",2021,12
"80596",2021,14
"80597",2021,11
"80598",2021,9
"80599",2021,9
"80600",2021,5
"80601",2021,11
"80602",2021,8
"80603",2021,11
"80604",2021,8
"80605",2021,9
"80606",2021,6
"80607",2021,9
"80608",2021,12
"80609",2021,11
"80610",2021,9
"80611",2021,11
"80612",2021,7
"80613",2021,7
"80614",2021,10
"80615",2021,7
"80616",2021,8
"80617",2021,9
"80618",2021,5
"80619",2021,7
"80620",2021,6
"80621",2021,6
"80622",2021,3
"80623",2021,5
"80624",2021,2
"80625",2021,8
"80626",2021,8
"80627",2021,5
"80628",2021,10
"80629",2021,7
"80630",2021,5
"80631",2021,5
"80632",2021,4
"80633",2021,5
"80634",2021,4
"80635",2021,7
"80636",2021,1
"80637",2021,3
"80638",2021,4
"80639",2021,4
"80640",2021,4
"80641",2021,7
"80642",2021,1
"80643",2021,3
"80644",2021,3
"80645",2021,5
"80646",2021,4
"80647",2021,3
"80648",2021,4
"80649",2021,3
"80650",2021,8
"80651",2021,3
"80652",2021,6
"80653",2021,5
"80654",2021,9
"80655",2021,11
"80656",2021,8
"80657",2021,7
"80658",2021,11
"80659",2021,6
"80660",2021,9
"80661",2021,10
"80662",2021,6
"80663",2021,14
"80664",2021,10
"80665",2021,18
"80666",2021,8
"80667",2021,10
"80668",2021,16
"80669",2021,10
"80670",2021,12
"80671",2021,12
"80672",2021,20
"80673",2021,10
"80674",2021,12
"80675",2021,18
"80676",2021,11
"80677",2021,17
"80678",2021,19
"80679",2021,11
"80680",2021,11
"80681",2021,16
"80682",2021,19
"80683",2021,18
"80684",2021,10
"80685",2021,17
"80686",2021,9
"80687",2021,8
"80688",2021,9
"80689",2021,9
"80690",2021,6
"80691",2021,5
"80692",2021,9
"80693",2021,5
"80694",2021,5
"80695",2021,6
"80696",2021,5
"80697",2021,6
"80698",2021,8
"80699",2021,11
"80700",2021,6
"80701",2021,6
"80702",2021,5
"80703",2021,5
"80704",2021,5
"80705",2021,3
"80706",2021,3
"80707",2021,3
"80708",2021,3
"80709",2021,2
"80710",2021,3
"80711",2021,3
"80712",2021,3
"80713",2021,4
"80714",2021,2
"80715",2021,2
"80716",2021,2
"80717",2021,2
"80718",2021,2
"80719",2021,1
"80720",2021,3
"80721",2021,2
"80722",2021,3
"80723",2021,2
"80724",2021,1
"80725",2021,1
"80726",2021,1
"80727",2021,1
"80728",2021,1
"80729",2021,1
"80730",2021,1
"80731",2021,1
"80732",2021,1
"80733",2021,1
"80734",2021,1
"80735",2021,1
"80736",2021,1
"80737",2021,1
"80738",2021,1
"80739",2021,1
"80740",2021,1
"80741",2021,1
"80742",2021,2
"80743",2021,1
"80744",2021,1
"80745",2021,1
"80746",2021,1
"80747",2021,1
"80748",2021,1
"80749",2021,1
"80750",2021,1
"80751",2021,1
"80752",2021,1
"80753",2021,1
"80754",2021,1
"80755",2021,1
"80756",2021,1
"80757",2021,0
"80758",2021,1
"80759",2021,1
"80760",2021,1
"80761",2021,1
"80762",2021,0
"80763",2021,0
"80764",2021,0
"80765",2021,0
"80766",2021,1
"80767",2021,1
"80768",2021,0
"80769",2021,1
"80770",2021,0
"80771",2021,0
"80772",2021,0
"80773",2021,0
"80774",2021,1
"80775",2021,1
"80776",2021,1
"80777",2021,0
"80778",2021,0
"80779",2021,1
"80780",2021,1
"80781",2021,0
"80782",2021,1
"80783",2021,0
"80784",2021,0
"80785",2021,0
"80786",2021,0
"80787",2021,0
"80788",2021,0
"80789",2021,0
"80790",2021,1
"80791",2021,0
"80792",2021,0
"80793",2021,0
"80794",2021,0
"80795",2021,0
"80796",2021,0
"80797",2021,0
"80798",2021,0
"80799",2021,0
"80800",2021,0
"80801",2021,0
"80802",2021,0
"80803",2021,0
"80804",2021,0
"80805",2021,0
"80806",2021,1
"80807",2021,1
"80808",2021,0
"80809",2021,0
"80810",2021,0
"80811",2021,0
"80812",2021,1
"80813",2021,0
"80814",2021,0
"80815",2021,0
"80816",2021,0
"80817",2021,0
"80818",2021,0
"80819",2021,0
"80820",2021,0
"80821",2021,0
"80822",2021,0
"80823",2021,0
"80824",2021,0
"80825",2021,0
"80826",2021,0
"80827",2021,1
"80828",2021,0
"80829",2021,0
"80830",2021,0
"80831",2021,0
"80832",2021,0
"80833",2021,0
"80834",2021,0
"80835",2021,0
"80836",2021,0
"80837",2021,0
"80838",2021,0
"80839",2021,0
"80840",2021,0
"80841",2021,0
"80842",2021,1
"80843",2021,1
"80844",2021,0
"80845",2021,0
"80846",2021,0
"80847",2021,0
"80848",2021,0
"80849",2022,0
"80850",2022,0
"80851",2022,0
"80852",2022,0
"80853",2022,0
"80854",2022,1
"80855",2022,0
"80856",2022,0
"80857",2022,2
"80858",2022,0
"80859",2022,1
"80860",2022,1
"80861",2022,0
"80862",2022,1
"80863",2022,0
"80864",2022,1
"80865",2022,1
"80866",2022,1
"80867",2022,2
"80868",2022,1
"80869",2022,2
"80870",2022,1
"80871",2022,2
"80872",2022,1
"80873",2022,1
"80874",2022,1
"80875",2022,1
"80876",2022,1
"80877",2022,2
"80878",2022,2
"80879",2022,2
"80880",2022,1
"80881",2022,2
"80882",2022,2
"80883",2022,2
"80884",2022,2
"80885",2022,3
"80886",2022,2
"80887",2022,1
"80888",2022,2
"80889",2022,1
"80890",2022,3
"80891",2022,1
"80892",2022,1
"80893",2022,1
"80894",2022,1
"80895",2022,1
"80896",2022,2
"80897",2022,1
"80898",2022,2
"80899",2022,1
"80900",2022,1
"80901",2022,1
"80902",2022,1
"80903",2022,2
"80904",2022,1
"80905",2022,1
"80906",2022,1
"80907",2022,1
"80908",2022,1
"80909",2022,1
"80910",2022,1
"80911",2022,1
"80912",2022,2
"80913",2022,1
"80914",2022,1
"80915",2022,1
"80916",2022,2
"80917",2022,1
"80918",2022,0
"80919",2022,0
"80920",2022,1
"80921",2022,1
"80922",2022,1
"80923",2022,0
"80924",2022,0
"80925",2022,0
"80926",2022,1
"80927",2022,0
"80928",2022,0
"80929",2022,0
"80930",2022,0
"80931",2022,0
"80932",2022,0
"80933",2022,0
"80934",2022,0
"80935",2022,1
"80936",2022,0
"80937",2022,0
"80938",2022,0
"80939",2022,0
"80940",2022,0
"80941",2022,0
"80942",2022,1
"80943",2022,0
"80944",2022,0
"80945",2022,0
"80946",2022,0
"80947",2022,0
"80948",2022,0
"80949",2022,0
"80950",2022,0
"80951",2022,0
"80952",2022,0
"80953",2022,0
"80954",2022,0
"80955",2022,0
"80956",2022,0
"80957",2022,0
"80958",2022,0
"80959",2022,0
"80960",2022,0
"80961",2022,0
"80962",2022,0
"80963",2022,0
"80964",2022,0
"80965",2022,0
"80966",2022,0
"80967",2022,0
"80968",2022,0
"80969",2022,0
"80970",2022,0
"80971",2022,0
"80972",2022,0
"80973",2022,0
"80974",2022,0
"80975",2022,0
"80976",2022,0
"80977",2022,0
"80978",2022,0
"80979",2022,0
"80980",2022,0
"80981",2022,0
"80982",2022,0
"80983",2022,0
"80984",2022,0
"80985",2022,0
"80986",2022,0
"80987",2022,0
"80988",2022,0
"80989",2022,0
"80990",2022,0
"80991",2022,0
"80992",2022,0
"80993",2022,0
"80994",2022,0
"80995",2022,0
"80996",2022,0
"80997",2022,0
"80998",2022,0
"80999",2022,0
"81000",2022,0
"81001",2022,0
"81002",2022,0
"81003",2022,0
"81004",2022,0
"81005",2022,0
"81006",2022,0
"81007",2022,0
"81008",2022,0
"81009",2022,0
"81010",2022,0
"81011",2022,0
"81012",2022,0
"81013",2022,0
"81014",2022,0
"81015",2022,0
"81016",2022,0
"81017",2022,0
"81018",2022,0
"81019",2022,0
"81020",2022,0
"81021",2022,0
"81022",2022,0
"81023",2022,0
"81024",2022,0
"81025",2022,0
"81026",2022,0
"81027",2022,0
"81028",2022,0
"81029",2022,0
"81030",2022,0
"81031",2022,0
"81032",2022,0
"81033",2022,1
"81034",2022,0
"81035",2022,0
"81036",2022,0
"81037",2022,0
"81038",2022,0
"81039",2022,0
"81040",2022,0
"81041",2022,0
"81042",2022,0
"81043",2022,0
"81044",2022,2
"81045",2022,0
"81046",2022,0
"81047",2022,0
"81048",2022,0
"81049",2022,0
"81050",2022,1
"81051",2022,0
"81052",2022,0
"81053",2022,0
"81054",2022,0
"81055",2022,0
"81056",2022,1
"81057",2022,1
"81058",2022,0
"81059",2022,1
"81060",2022,0
"81061",2022,0
"81062",2022,0
"81063",2022,0
"81064",2022,0
"81065",2022,0
"81066",2022,0
"81067",2022,0
"81068",2022,0
"81069",2022,0
"81070",2022,0
"81071",2022,0
"81072",2022,0
"81073",2022,0
"81074",2022,1
"81075",2022,0
"81076",2022,0
"81077",2022,0
"81078",2022,0
"81079",2022,0
"81080",2022,0
"81081",2022,0
"81082",2022,0
"81083",2022,0
"81084",2022,0
"81085",2022,0
"81086",2022,0
"81087",2022,0
"81088",2022,0
"81089",2022,0
"81090",2022,0
"81091",2022,0
"81092",2022,0
"81093",2022,0
"81094",2022,0
"81095",2022,0
"81096",2022,0
"81097",2022,0
"81098",2022,0
"81099",2022,0
"81100",2022,0
"81101",2022,0
"81102",2022,0
"81103",2022,0
"81104",2022,0
"81105",2022,0
"81106",2022,0
"81107",2022,0
"81108",2022,0
"81109",2022,1
"81110",2022,0
"81111",2022,0
"81112",2022,0
"81113",2022,0
"81114",2022,0
"81115",2022,1
"81116",2022,0
"81117",2022,0
"81118",2022,0
"81119",2022,0
"81120",2022,0
"81121",2022,0
"81122",2022,1
"81123",2022,0
"81124",2022,0
"81125",2022,0
"81126",2022,2
"81127",2022,0
"81128",2022,0
"81129",2022,0
"81130",2022,0
"81131",2022,1
"81132",2022,0
"81133",2022,0
"81134",2022,0
"81135",2022,0
"81136",2022,0
"81137",2022,0
"81138",2022,1
"81139",2022,0
"81140",2022,0
"81141",2022,0
"81142",2022,0
"81143",2022,0
"81144",2022,0
"81145",2022,0
"81146",2022,0
"81147",2022,0
"81148",2022,0
"81149",2022,0
"81150",2022,0
"81151",2022,0
"81152",2022,0
"81153",2022,0
"81154",2022,0
"81155",2022,0
"81156",2023,0
"81157",2023,0
"81158",2023,0
"81159",2023,0
"81160",2023,0
"81161",2023,0
"81162",2023,0
"81163",2023,0
"81164",2023,0
"81165",2023,0
"81166",2023,0
"81167",2023,0
"81168",2023,0
"81169",2023,0
"81170",2023,0
"81171",2023,0
"81172",2023,0
"81173",2023,0
"81174",2023,0
"81175",2023,0
"81176",2023,0
"81177",2023,0
"81178",2023,0
"81179",2023,0
"81180",2023,0
"81181",2023,0
"81182",2023,0
"81183",2023,0
"81184",2023,0
"81185",2023,0
"81186",2023,0
"81187",2023,0
"81188",2023,0
"81189",2023,0
"81190",2023,0
"81191",2023,0
"81192",2021,45
"81193",2021,64
"81194",2021,67
"81195",2021,73
"81196",2021,75
"81197",2021,83
"81198",2021,63
"81199",2021,44
"81200",2021,38
"81201",2021,35
"81202",2021,30
"81203",2021,20
"81204",2021,16
"81205",2021,12
"81206",2021,6
"81207",2021,12
"81208",2021,16
"81209",2021,19
"81210",2021,17
"81211",2021,17
"81212",2021,18
"81213",2021,20
"81214",2021,16
"81215",2021,17
"81216",2021,10
"81217",2021,14
"81218",2021,13
"81219",2022,8
"81220",2022,14
"81221",2022,14
"81222",2022,18
"81223",2022,0
"81224",2022,25
"81225",2022,25
"81226",2022,16
"81227",2022,11
"81228",2022,9
"81229",2022,7
"81230",2022,7
"81231",2022,4
"81232",2022,6
"81233",2022,0
"81234",2022,0
"81235",2022,0
"81236",2022,0
"81237",2022,0
"81238",2022,0
"81239",2022,0
"81240",2022,0
"81241",2022,0
"81242",2022,0
"81243",2022,0
"81244",2022,0
"81245",2022,0
"81246",2022,0
"81247",2022,0
"81248",2022,0
"81249",2022,0
"81250",2022,0
"81251",2022,0
"81252",2022,0
"81253",2022,0
"81254",2022,0
"81255",2022,0
"81256",2022,0
"81257",2022,0
"81258",2022,0
"81259",2022,0
"81260",2022,0
"81261",2022,0
"81262",2022,0
"81263",2022,0
"81264",2022,0
"81265",2022,0
"81266",2022,0
"81267",2022,0
"81268",2022,0
"81269",2023,0
"81270",2023,0
"81271",2023,0
"81272",2023,0
"81273",2023,0
"81274",2023,0
"81275",2023,0
"81276",2023,0
"81277",2023,0
"81278",2023,0
"81279",2023,0
"81280",2023,0
"81281",2023,0
"81282",2023,0
"81283",2023,0
"81284",2023,0
"81285",2023,0
"81286",2023,0
"81287",2023,0
"81288",2023,0
"81289",2023,0
"81290",2023,0
"81291",2023,0
"81292",2023,0
"81293",2023,0
"81294",2023,0
"81295",2023,0
"81296",2023,0
"81297",2023,0
"81298",2023,0
"81299",2023,0
"81300",2023,0
"81301",2023,0
"81302",2023,0
"81303",2023,0
"81304",2023,0
"81305",2023,0
"81306",2023,0
"81307",2023,0
"81308",2020,0
"81309",2020,0
"81310",2020,0
"81311",2020,0
"81312",2020,0
"81313",2020,0
"81314",2020,0
"81315",2020,0
"81316",2020,0
"81317",2020,0
"81318",2020,0
"81319",2020,0
"81320",2020,0
"81321",2020,0
"81322",2020,0
"81323",2020,0
"81324",2020,0
"81325",2020,0
"81326",2021,0
"81327",2021,0
"81328",2021,0
"81329",2021,0
"81330",2021,0
"81331",2021,0
"81332",2021,0
"81333",2021,0
"81334",2021,0
"81335",2021,0
"81336",2021,0
"81337",2021,0
"81338",2021,0
"81339",2021,0
"81340",2021,0
"81341",2021,0
"81342",2021,0
"81343",2021,0
"81344",2021,0
"81345",2021,0
"81346",2021,0
"81347",2021,0
"81348",2021,0
"81349",2021,0
"81350",2021,0
"81351",2021,0
"81352",2021,0
"81353",2021,0
"81354",2021,0
"81355",2021,0
"81356",2021,1
"81357",2021,0
"81358",2021,0
"81359",2021,0
"81360",2021,0
"81361",2021,1
"81362",2021,0
